row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
9065,City Hotel,0,29,2015,September,40,30,0,2,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,79.84,0,0,Canceled,25-08-16,Steven Simon,Steven.Simon32@xfinity.com,252-522-1348,************6172
9066,City Hotel,1,30,2015,September,40,30,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,Transient,37.2,0,0,Canceled,20-07-16,Cassie Miller,CassieMiller@outlook.com,371-378-3743,************3106
9067,City Hotel,1,30,2015,September,40,30,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,Transient,58.05,0,3,Canceled,30-08-16,Alejandra Williams,Alejandra.Williams81@comcast.net,972-671-2853,************9650
9068,City Hotel,1,27,2015,September,40,30,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,64,0,Transient,74.04,0,0,Canceled,02-09-16,Stephanie Butler,Stephanie_B@mail.com,485-043-2480,************3171
9069,City Hotel,1,27,2015,September,40,30,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,64,0,Transient,37.2,0,0,Canceled,20-07-16,Joseph Evans,Evans_Joseph@yandex.com,251-270-7842,************3596
9070,City Hotel,1,30,2015,September,40,30,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,Transient,74.04,0,0,Canceled,02-09-16,Mitchell Lee,Lee.Mitchell68@protonmail.com,379-339-2919,************2211
9071,City Hotel,1,30,2015,September,40,30,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,Transient,58.05,0,3,Canceled,30-08-16,Kenneth Obrien,Kenneth_Obrien14@comcast.net,153-020-2267,************6121
9072,City Hotel,0,85,2015,September,40,30,0,3,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,0,Transient,37.2,0,0,Canceled,20-07-16,Terry Guerra,Guerra_Terry@hotmail.com,502-404-9004,************4320
9073,City Hotel,1,27,2015,September,40,30,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,64,0,Transient,74.04,0,0,Canceled,02-09-16,Charles Duarte,Duarte.Charles@xfinity.com,309-358-8720,************6394
9074,City Hotel,1,30,2015,September,40,30,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,Transient,58.05,0,3,Canceled,30-08-16,Patricia Davis,PDavis@mail.com,610-524-2168,************3994
9075,City Hotel,0,23,2015,September,40,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,0,Transient-Party,52.8,0,0,Canceled,27-10-16,Drew Reeves,DReeves@verizon.com,889-082-2186,************9815
9076,City Hotel,0,85,2015,September,40,30,0,3,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,0,Transient-Party,52.8,0,0,Canceled,27-10-16,Eric Blair,Eric.Blair@aol.com,851-581-3274,************4228
9077,City Hotel,0,85,2015,September,40,30,0,3,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,0,Transient,50,0,0,Canceled,24-10-16,Melinda Murphy,Murphy_Melinda@aol.com,963-754-6835,************8158
9078,City Hotel,0,85,2015,September,40,30,0,3,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,0,Transient,75,0,0,Canceled,27-10-16,Amy Warren,Amy.Warren85@yahoo.com,180-507-6294,************3088
9079,City Hotel,0,85,2015,September,40,30,0,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,31,0,Transient,78,0,0,Canceled,01-08-16,Jacqueline Craig,JacquelineCraig@yahoo.com,549-840-6667,************8703
9080,City Hotel,0,85,2015,September,40,30,0,3,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,31,0,Transient,58,0,0,Canceled,17-10-16,Charles Morgan,Morgan.Charles42@yandex.com,778-372-1759,************3924
9081,City Hotel,0,23,2015,September,40,30,0,4,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,0,Transient,58,0,0,Canceled,17-10-16,Heidi Mitchell,Heidi.M@xfinity.com,692-384-9748,************9650
9082,City Hotel,0,152,2015,September,40,30,0,4,2,0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,0,Transient,78,0,0,Canceled,01-08-16,Mario Watkins,Watkins.Mario@comcast.net,439-989-9042,************1747
9083,City Hotel,0,40,2015,September,40,30,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,70,0,1,Canceled,23-08-16,Kelly Chavez,Kelly.Chavez@aol.com,710-807-4505,************2887
9084,City Hotel,0,51,2015,September,40,30,2,6,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,70,0,1,Canceled,09-10-16,David Sexton,Sexton_David@aol.com,974-222-7408,************1355
9085,City Hotel,0,85,2015,September,40,30,0,3,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,0,Transient,58,0,0,Canceled,16-10-16,Mike Bowers,MBowers@yandex.com,819-920-7425,************1647
9086,City Hotel,0,41,2015,October,40,1,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,78,0,0,Canceled,01-08-16,Russell Hicks,RussellHicks@zoho.com,177-570-2233,************1126
9087,City Hotel,0,22,2015,October,40,1,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,75,0,2,Canceled,15-10-16,Laurie Woods,Laurie_Woods@comcast.net,394-051-5926,************1648
9088,City Hotel,0,33,2015,October,40,1,0,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,54,0,0,Canceled,11-07-16,Roy Willis,Willis_Roy@mail.com,867-078-2991,************4979
9089,City Hotel,0,33,2015,October,40,1,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,70.75,0,3,Canceled,03-10-16,Robert Townsend,RTownsend@comcast.net,557-355-3227,************7268
9090,City Hotel,1,33,2015,October,40,1,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,88,0,1,Canceled,12-10-16,Curtis Wright,Curtis_W@protonmail.com,143-223-9544,************7697
9091,City Hotel,0,22,2015,October,40,1,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,116,0,0,Canceled,30-08-16,Elizabeth Moore,Elizabeth_Moore98@xfinity.com,140-753-5848,************7122
9092,City Hotel,0,48,2015,October,40,1,0,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,53.79,0,1,Canceled,25-07-16,Sarah Lindsey,Sarah_Lindsey@verizon.com,607-678-6026,************3378
9093,City Hotel,0,47,2015,October,40,1,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,55.25,0,1,Canceled,25-07-16,Michael Cruz,MCruz@zoho.com,283-092-9238,************9766
9094,City Hotel,0,47,2015,October,40,1,1,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,55.25,0,1,Canceled,25-07-16,Joy Blake,Blake_Joy@outlook.com,388-924-3727,************1976
9095,City Hotel,0,3,2015,October,40,1,1,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,Transient-Party,55.43,0,0,Canceled,02-07-16,Rodney Saunders,Saunders_Rodney@gmail.com,217-603-0713,************6276
9096,City Hotel,0,38,2015,October,40,1,2,3,1,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,Transient-Party,66.02,0,0,Canceled,25-07-16,Megan Caldwell,Caldwell_Megan@protonmail.com,893-863-1101,************1720
9097,City Hotel,0,48,2015,October,40,1,2,3,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient-Party,66.02,0,0,Canceled,25-07-16,Katherine Rodriguez,Katherine_Rodriguez@yahoo.com,827-139-1392,************4346
9098,City Hotel,0,64,2015,October,40,1,2,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,19,0,Transient-Party,55.25,0,1,Canceled,25-07-16,Lisa Flores,Flores_Lisa@outlook.com,236-232-2051,************5173
9099,City Hotel,1,199,2015,October,40,1,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,0,Transient-Party,55.25,0,0,Canceled,25-07-16,William Williams,WWilliams@yahoo.com,267-572-2624,************7458
9100,City Hotel,0,65,2015,October,40,2,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,19,0,Transient,55.25,0,1,Canceled,25-07-16,Kimberly Jackson,KimberlyJackson@comcast.net,135-120-0715,************6197
9101,City Hotel,0,164,2015,October,40,2,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,19,0,Transient-Party,55.25,0,1,Canceled,25-07-16,Kevin Anderson,Kevin_A23@mail.com,787-014-0500,************4345
9102,City Hotel,0,24,2015,October,40,2,0,1,2,0,0,BB,LBN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,50,0,Transient-Party,66.02,0,0,Canceled,25-07-16,Amanda Miller,Amanda.M@comcast.net,238-545-5462,************6318
9103,City Hotel,1,31,2015,October,40,2,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,53.79,0,1,Canceled,25-07-16,Kenneth Owens,Owens.Kenneth75@zoho.com,911-551-0661,************4686
9104,City Hotel,0,164,2015,October,40,2,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,19,0,Transient,55.25,0,1,Canceled,25-07-16,Bobby Mueller,Mueller_Bobby22@yahoo.com,165-917-6062,************4887
9105,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,68.49,0,0,Canceled,28-09-16,Anne Craig,Craig_Anne@protonmail.com,458-790-6430,************9006
9106,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,55.25,0,1,Canceled,25-07-16,Antonio Brown,Antonio.Brown@yahoo.com,244-304-2242,************8221
9107,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,46.88,0,1,Canceled,25-07-16,Paula Reid,Reid_Paula54@xfinity.com,931-288-4907,************1705
9108,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,55.25,0,1,Canceled,25-07-16,Valerie Brown,Brown.Valerie@outlook.com,545-364-1734,************7746
9109,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient-Party,65.43,0,1,Canceled,29-04-16,David Smith,David_S26@gmail.com,589-848-6596,************1655
9110,City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,36,0,0,Canceled,26-10-16,Diana Young,Diana.Young@mail.com,608-157-1561,************3821
9111,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,19,0,Transient,73,0,0,Canceled,28-10-16,Zachary Hall,Hall_Zachary@verizon.com,726-924-9587,************3742
9112,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,0,0,1,Canceled,27-10-16,Edwin Perez,Edwin.Perez@outlook.com,555-032-9033,************9521
9113,City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,73,0,0,Canceled,28-10-16,Michael Wise,Michael.Wise35@xfinity.com,173-792-7152,************6759
9114,City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,48,0,1,Canceled,13-10-16,Ryan Ruiz,Ruiz_Ryan26@att.com,798-658-8884,************1838
9115,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,68,0,0,Canceled,30-06-16,Adam Ruiz,Adam.Ruiz@gmail.com,923-863-1965,************7102
9116,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,48,0,1,Canceled,13-10-16,Ernest Cummings,ErnestCummings@zoho.com,405-829-0001,************6524
9117,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,68,0,1,Check-Out,30-10-16,Angela Hawkins,Hawkins_Angela@zoho.com,956-493-1822,************7381
9118,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient-Party,44,1,0,Check-Out,30-10-16,Pamela Petersen,PPetersen39@verizon.com,759-416-5665,************5873
9119,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,36,0,0,Canceled,27-10-16,Megan Collins,MeganCollins@xfinity.com,676-877-1917,************8106
9120,City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,98,0,0,Canceled,30-08-16,Patricia Powell,Patricia_P@gmail.com,309-631-2523,************1777
9121,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,57.55,0,0,No-Show,28-10-16,Mckenzie Jones,Jones.Mckenzie@verizon.com,661-151-0575,************9124
9122,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,70,0,0,Canceled,28-09-16,Susan Moore,Moore.Susan@aol.com,988-912-7781,************8761
9123,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,48.95,0,2,Canceled,02-09-16,Phyllis Schneider,Schneider_Phyllis13@hotmail.com,720-695-7945,************8578
9124,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,84.4,0,2,Canceled,23-08-16,Adam Kent,AdamKent56@zoho.com,513-992-6887,************2269
9125,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,59.75,0,2,Canceled,23-08-16,Nicholas Hatfield,Nicholas.H@protonmail.com,771-854-8267,************4524
9126,City Hotel,0,65,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,42.56,0,0,Canceled,22-07-16,April Harvey,AHarvey@mail.com,245-091-2000,************8065
9127,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,63.03,0,0,Canceled,21-06-16,Daniel Coleman,Daniel.Coleman@xfinity.com,129-377-8842,************2075
9128,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,41.27,0,0,Canceled,28-10-16,William Miller,William.M91@hotmail.com,214-956-6366,************9774
9129,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,63.03,0,0,Canceled,21-06-16,Samantha Villarreal,SamanthaVillarreal@att.com,414-148-4321,************1965
9130,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,63.03,0,0,Canceled,21-06-16,Nicholas Sanchez,Nicholas.S@outlook.com,445-003-4158,************4978
9131,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,63.03,0,0,Canceled,21-06-16,Daniel Payne,DPayne@aol.com,576-177-0561,************3560
9132,City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,42.56,0,0,Canceled,22-07-16,Drew Rivers,Drew.R@mail.com,413-723-4544,************6966
9133,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,43,0,0,Canceled,27-04-16,Krystal Ramos,Krystal.R23@xfinity.com,556-202-8699,************8332
9134,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,36,1,0,Check-Out,30-10-16,Thomas Sullivan,ThomasSullivan@hotmail.com,405-929-1140,************2876
9135,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,44,1,0,Check-Out,30-10-16,Michelle Hawkins,MHawkins@gmail.com,288-541-8905,************1091
9136,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,44,1,0,Check-Out,30-10-16,Lisa Moore,Lisa.M@gmail.com,297-960-7703,************9338
9137,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,71,0,1,Canceled,29-10-16,Debra Li,Debra_Li@yandex.com,840-335-6619,************1961
9138,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,36,0,0,Canceled,28-10-16,Jason Fischer,JFischer@zoho.com,421-892-9867,************1757
9139,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,88,0,1,Canceled,19-10-16,Tiffany Benitez,Benitez.Tiffany@protonmail.com,921-521-9137,************4021
9140,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,19,0,Transient,38,0,1,Canceled,24-10-16,Michael Alexander,Michael.A@aol.com,830-668-2943,************1521
9141,City Hotel,0,48,2015,October,40,2,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,0,0,0,No-Show,29-10-16,Daniel Coleman,Coleman_Daniel@verizon.com,807-335-9811,************4194
9142,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,76.5,0,3,Canceled,26-09-16,David Hunt,DHunt36@aol.com,270-628-6449,************1528
9143,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,74,0,0,Canceled,20-09-16,Richard Stone,Richard_S81@att.com,330-611-5940,************8113
9144,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,114.73,0,1,Canceled,07-10-16,Anna Tyler,Tyler.Anna@zoho.com,609-380-9050,************6913
9145,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,71.23,0,0,Canceled,20-09-16,Dakota Jones,Jones_Dakota@xfinity.com,733-693-1977,************9130
9146,City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,85.73,0,1,Canceled,07-10-16,Jake Castaneda,Jake_Castaneda@hotmail.com,697-293-9721,************9203
9147,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,65.27,0,1,Canceled,01-09-16,Cole Andrews,CAndrews@yandex.com,219-389-2465,************4631
9148,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,112,0,2,Canceled,26-10-16,Elizabeth Phelps,Elizabeth.Phelps@protonmail.com,845-673-3554,************1228
9149,City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,61.52,0,1,Canceled,05-09-16,Lawrence Lee,Lawrence_Lee17@zoho.com,470-969-9564,************1161
9150,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,19,0,Transient,103.57,0,0,Canceled,18-10-16,Angela Arellano,Angela_Arellano@att.com,175-258-1497,************3757
9151,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,95.71,0,0,Canceled,26-07-16,Patrick Hamilton,Patrick.Hamilton54@xfinity.com,697-780-7960,************2001
9152,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,48.86,0,1,Canceled,21-09-16,Shannon Pratt,Pratt.Shannon53@hotmail.com,446-534-9371,************5357
9153,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,41.29,0,0,Canceled,25-07-16,Susan Webb,Susan.W85@outlook.com,667-595-4809,************4523
9154,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,42.29,0,0,Canceled,12-04-16,Tyler Espinoza,Espinoza_Tyler@comcast.net,411-594-1864,************3643
9155,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,50.1,0,1,Canceled,06-09-16,Destiny Bright,DestinyBright@hotmail.com,949-515-1664,************9464
9156,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient-Party,63,0,0,Canceled,24-10-16,Matthew Howard,Matthew.H@comcast.net,242-168-9975,************7902
9157,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,76,0,0,Canceled,30-10-16,Wendy Howell MD,MD_Wendy@comcast.net,305-689-2831,************7690
9158,City Hotel,0,65,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,19,0,Transient-Party,63,0,0,Canceled,24-10-16,George Larson,George_L33@comcast.net,903-211-1023,************5864
9159,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient-Party,63,0,0,Canceled,27-10-16,Cody Mccall,Mccall_Cody56@yandex.com,240-589-9185,************4468
9160,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,38,0,0,Canceled,29-10-16,Dawn Munoz,Munoz_Dawn@zoho.com,471-597-2712,************4175
9161,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,44.53,0,0,No-Show,30-10-16,Mary Lopez,Mary_Lopez47@gmail.com,807-974-5386,************8341
9162,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,78,0,2,Canceled,19-10-16,Dean Hanson,DHanson@xfinity.com,797-826-0465,************6856
9163,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,64.1,0,1,Canceled,13-10-16,Johnny Wade,Johnny_Wade78@yahoo.com,634-863-1984,************5239
9164,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,49.17,0,0,Canceled,09-06-16,Jamie Bryant,Bryant.Jamie@zoho.com,563-062-2688,************9975
9165,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,58.57,0,0,Canceled,02-10-16,Lisa Williams,Lisa.Williams17@gmail.com,278-640-3548,************9035
9166,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,94.8,0,0,Canceled,10-08-16,Anthony Savage,Anthony_S72@gmail.com,343-859-2663,************5619
9167,City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,0,Transient,82.8,0,3,Canceled,19-09-16,Dakota Mora,Mora.Dakota@aol.com,851-442-8484,************1241
9168,City Hotel,0,164,2015,October,40,2,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19,0,Transient,54,0,1,Canceled,26-04-16,Ronald Rosario,RonaldRosario@verizon.com,186-886-4725,************5357
